CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700914397979607130","NETEJES ESPECIALS","06/03/2017","09/03/2017","4","41,5379314113222","2,45152743456168","POINT (2.45152743456168 41.5379314113222)"
"5120700914359375107130","MUDANÇA","04/03/2017","04/03/2017","1","41,5537534377736","2,44173209423191","POINT (2.44173209423191 41.5537534377736)"
"5120700914438282107130","ACTES CULTURALS","05/03/2017","05/03/2017","1","41,5389100409796","2,44694746521938","POINT (2.44694746521938 41.5389100409796)"
"5120700914426022107130","BASTIDES I TANQUES","01/03/2017","01/05/2017","62","41,5388815948412","2,42350125531226","POINT (2.42350125531226 41.5388815948412)"
"5120700914463352107130","CONTENIDOR DE RUNA","06/03/2017","10/03/2017","5","41,5364325700152","2,44882281860715","POINT (2.44882281860715 41.5364325700152)"
"5120700914465833607130","RASES I CATES","06/03/2017","10/03/2017","5","41,5393898220747","2,44283417695285","POINT (2.44283417695285 41.5393898220747)"
"5120700914466473107130","CONTENIDOR DE RUNA","06/03/2017","10/03/2017","5","41,5359664614694","2,43945722947645","POINT (2.43945722947645 41.5359664614694)"
"5120700914468662607130","MUDANÇA","06/03/2017","06/03/2017","1","41,5391854245606","2,45198782825423","POINT (2.45198782825423 41.5391854245606)"
"5120700914469243107130","MUDANÇA","06/03/2017","06/03/2017","1","41,5433626872884","2,45513843901252","POINT (2.45513843901252 41.5433626872884)"
"5120700914470325107130","CONTENIDOR DE RUNA","06/03/2017","10/03/2017","5","41,5408014469035","2,44593696558377","POINT (2.44593696558377 41.5408014469035)"
"5120700914493120607130","ACTES CULTURALS","26/03/2017","26/03/2017","1","41,5462498582369","2,43519514426746","POINT (2.43519514426746 41.5462498582369)"
"5120700914493388607130","TERRASSES DE BAR","24/02/2017","31/12/2021","365","41,543975326611","2,43615597794236","POINT (2.43615597794236 41.543975326611)"
"5120700914495324107130","RESERVES D' ESTACIONAMENT","07/03/2017","07/03/2017","1","41,5456327925626","2,43846601971198","POINT (2.43846601971198 41.5456327925626)"
"5120700914495335607130","ACTES CULTURALS","13/03/2017","13/03/2017","1","41,534032149809","2,43563044586661","POINT (2.43563044586661 41.534032149809)"
"5120700914497360607130","CÀRREGA I DESCÀRREGA DE MATERIALS","07/03/2017","07/03/2017","1","41,5315296561605","2,43876386095303","POINT (2.43876386095303 41.5315296561605)"
"5120700914534656607130","OBRES","10/03/2017","10/03/2017","1","41,5307808060769","2,43709967413943","POINT (2.43709967413943 41.5307808060769)"
"5120700914544538607130","ESDEVENIMENTS ESPORTIUS","22/03/2017","22/03/2017","1","41,5430990521563","2,43840603069024","POINT (2.43840603069024 41.5430990521563)"
"5120700914553284607130","CONTENIDOR DE RUNA","08/03/2017","10/03/2017","3","41,5438442947884","2,43239222662742","POINT (2.43239222662742 41.5438442947884)"
"5120700914554686607130","MUDANÇA","15/03/2017","15/03/2017","1","41,5392749244904","2,43445178099025","POINT (2.43445178099025 41.5392749244904)"
"5120700914554838607130","RESERVES D' ESTACIONAMENT","14/03/2017","14/03/2017","1","41,5314251392169","2,43229054986839","POINT (2.43229054986839 41.5314251392169)"
"5120700914556144107130","OBRES","09/03/2017","09/03/2017","1","41,5410801648115","2,42439281697759","POINT (2.42439281697759 41.5410801648115)"
"5120700914556604607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","03/06/2017","03/06/2017","1","41,537917666445","2,44479683750099","POINT (2.44479683750099 41.537917666445)"
"5120700914556734607130","MUDANÇA","10/03/2017","10/03/2017","1","41,538382614939","2,44488323134352","POINT (2.44488323134352 41.538382614939)"
"5120700911426567107130","TERRASSES DE BAR","01/01/2014","31/12/2040","365","41,5351625828796","2,44243766086513","POINT (2.44243766086513 41.5351625828796)"
"5120700912080758107130","TERRASSES DE BAR","11/05/2015","30/03/2017","365","41,5405283831674","2,43433247056717","POINT (2.43433247056717 41.5405283831674)"
"5120700911781133607130","CÀRREGA I DESCÀRREGA DE MATERIALS","17/03/2015","17/03/2017","365","41,5493457598363","2,45056218242779","POINT (2.45056218242779 41.5493457598363)"
"5120700911538289607130","TERRASSES DE BAR","18/02/2015","31/12/2019","365","41,544477983742","2,43529298670188","POINT (2.43529298670188 41.544477983742)"
"5120700912118400107130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41,5448260845426","2,43559449120567","POINT (2.43559449120567 41.5448260845426)"
"5120700912051046107130","TERRASSES DE BAR","10/06/2015","31/12/2019","365","41,53632858065","2,44867845841967","POINT (2.44867845841967 41.53632858065)"
"5120700912035614607130","TERRASSES DE BAR","01/04/2015","31/12/2019","365","41,5393959701873","2,4471654022471","POINT (2.4471654022471 41.5393959701873)"
"5120700912156130107130","TERRASSES DE BAR","16/07/2015","31/12/2019","365","41,5449247739775","2,44298118209321","POINT (2.44298118209321 41.5449247739775)"
"5120700912168684107130","TERRASSES DE BAR","29/07/2015","31/12/2019","365","41,5377227451182","2,42772671068247","POINT (2.42772671068247 41.5377227451182)"
"5120700912080915107130","TERRASSES DE BAR","14/05/2015","31/12/2019","365","41,5403511217565","2,44431041489903","POINT (2.44431041489903 41.5403511217565)"
"5120700912020942107130","TERRASSES DE BAR","31/03/2015","31/12/2019","365","41,5444006016215","2,44187766067725","POINT (2.44187766067725 41.5444006016215)"
"5120700912222408107130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41,5543392754519","2,44093324101542","POINT (2.44093324101542 41.5543392754519)"
"5120700912078147607130","TERRASSES DE BAR","07/05/2015","31/12/2019","365","41,5448785410456","2,44714064295148","POINT (2.44714064295148 41.5448785410456)"
"5120700911473152107130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41,5513343097472","2,44330713743293","POINT (2.44330713743293 41.5513343097472)"
"5120700911537999107130","TERRASSES DE BAR","17/02/2015","31/12/2019","365","41,5490083656542","2,44097648593153","POINT (2.44097648593153 41.5490083656542)"
"5120700912225717107130","RESERVES D' ESTACIONAMENT","09/09/2015","23/01/2043","365","41,5240452791164","2,42927635595709","POINT (2.42927635595709 41.5240452791164)"
"5120700912058309107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41,5433237895165","2,4251839455635","POINT (2.4251839455635 41.5433237895165)"
"5120700912035700107130","BASTIDES I TANQUES","01/04/2015","31/03/2017","365","41,5366260731036","2,43570240882424","POINT (2.43570240882424 41.5366260731036)"
"5120700912058422607130","TERRASSES DE BAR","27/04/2015","31/12/2019","365","41,5325253823799","2,43561692854586","POINT (2.43561692854586 41.5325253823799)"
"5120700912100790107130","TERRASSES DE BAR","04/06/2015","31/12/2019","365","41,5469276302771","2,45197831519993","POINT (2.45197831519993 41.5469276302771)"
"5120700911479309107130","TERRASSES DE BAR","04/04/2016","31/12/2020","365","41,5398459697077","2,445186482092","POINT (2.445186482092 41.5398459697077)"
"5120700912213137107130","TERRASSES DE BAR","27/08/2015","31/12/2019","365","41,547497137468","2,44535001248413","POINT (2.44535001248413 41.547497137468)"
"5120700913669374607130","CÀRREGA I DESCÀRREGA DE MATERIALS","20/02/2017","20/02/2017","1","41,5436622335104","2,44147558884017","POINT (2.44147558884017 41.5436622335104)"
"5120700912036063107130","RESERVES D' ESTACIONAMENT","28/04/2015","31/07/2017","365","41,5366057836881","2,43551661946004","POINT (2.43551661946004 41.5366057836881)"
"5120700911780417607130","STANDS I SIMILARS","16/03/2015","16/03/2017","365","41,5378330546421","2,42605362636872","POINT (2.42605362636872 41.5378330546421)"
"5120700911565194107130","TERRASSES DE BAR","01/05/2015","31/12/2019","365","41,5497080387028","2,45161268711794","POINT (2.45161268711794 41.5497080387028)"
"5120700912069395107130","LINIES D' AUTOBUSOS","06/05/2015","31/12/2036","365","41,5553128182987","2,42930603608004","POINT (2.42930603608004 41.5553128182987)"
"5120700911479143607130","TERRASSES DE BAR","06/11/2014","31/12/2018","365","41,5406100904257","2,42160531183865","POINT (2.42160531183865 41.5406100904257)"
"5120700912078957607130","TERRASSES DE BAR","12/05/2015","31/12/2019","365","41,5454312040542","2,45192189856937","POINT (2.45192189856937 41.5454312040542)"
"5120700912117788607130","TERRASSES DE BAR","01/06/2015","31/12/2019","365","41,5387523483418","2,42276629680744","POINT (2.42276629680744 41.5387523483418)"
"5120700912058272107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41,5508455256912","2,44125987883687","POINT (2.44125987883687 41.5508455256912)"
"5120700912153844607130","TERRASSES DE BAR","01/01/2015","31/12/2019","365","41,5394311882973","2,45314452857943","POINT (2.45314452857943 41.5394311882973)"
"5120700912058362107130","TERRASSES DE BAR","23/04/2015","31/12/2019","365","41,5457796813419","2,450014471262","POINT (2.450014471262 41.5457796813419)"
"5120700912135814107130","TERRASSES DE BAR","30/06/2015","31/12/2019","365","41,5448435856325","2,43555262341779","POINT (2.43555262341779 41.5448435856325)"
"5120700912100720107130","TERRASSES DE BAR","05/06/2015","31/12/2019","365","41,5405226398303","2,45173662462843","POINT (2.45173662462843 41.5405226398303)"
"5120700912276522607130","TERRASSES DE BAR","29/10/2015","30/12/2019","365","41,5372654979912","2,43054190558708","POINT (2.43054190558708 41.5372654979912)"
"5120700911620668107130","TERRASSES DE BAR","04/03/2015","04/03/2018","365","41,5396173664013","2,44793272835292","POINT (2.44793272835292 41.5396173664013)"
"5120700912278126607130","BASTIDES I TANQUES","04/01/2016","04/01/2017","365","41,5416302695484","2,4456746135413","POINT (2.4456746135413 41.5416302695484)"
"5120700912024486107130","TERRASSES DE BAR","18/02/2015","31/12/2019","365","41,541262505196","2,45598310887386","POINT (2.45598310887386 41.541262505196)"
"5120700912300556607130","TERRASSES DE BAR","24/11/2015","31/12/2019","365","41,5395338192164","2,44487464676318","POINT (2.44487464676318 41.5395338192164)"
"5120700912278174607130","BASTIDES I TANQUES","04/01/2016","04/01/2017","365","41,5418401084793","2,44557914442328","POINT (2.44557914442328 41.5418401084793)"
"5120700911476369107130","TERRASSES DE BAR","01/06/2014","26/04/2017","365","41,5380187255426","2,44123009607735","POINT (2.44123009607735 41.5380187255426)"
"5120700911784046107130","TERRASSES DE BAR","17/03/2015","31/12/2019","365","41,5404958483786","2,42424376964232","POINT (2.42424376964232 41.5404958483786)"
"5120700912135043107130","TERRASSES DE BAR","30/06/2015","06/03/2017","365","41,5427641535948","2,43466514039109","POINT (2.43466514039109 41.5427641535948)"
"5120700912168698107130","TERRASSES DE BAR","29/07/2015","31/12/2019","365","41,5440419653858","2,44240404599841","POINT (2.44240404599841 41.5440419653858)"
"5120700912233058107130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41,5448664308598","2,42479363124367","POINT (2.42479363124367 41.5448664308598)"
"5120700912124670607130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41,5379518477976","2,45148057864084","POINT (2.45148057864084 41.5379518477976)"
"5120700912256030607130","TERRASSES DE BAR","16/10/2015","31/12/2019","365","41,5366373422241","2,44129331337782","POINT (2.44129331337782 41.5366373422241)"
"5120700911474617607130","TERRASSES DE BAR","01/01/2014","31/12/2018","365","41,5394270888034","2,45475497408874","POINT (2.45475497408874 41.5394270888034)"
"5120700912293939107130","TERRASSES DE BAR","21/10/2015","11/04/2017","365","41,5397564656755","2,44674437804283","POINT (2.44674437804283 41.5397564656755)"
"5120700911537687107130","TERRASSES DE BAR","18/02/2015","31/12/2018","365","41,5353234162402","2,4454317737548","POINT (2.4454317737548 41.5353234162402)"
"5120700912090875107130","TERRASSES DE BAR","28/05/2015","31/12/2019","365","41,5391674044906","2,45269186839046","POINT (2.45269186839046 41.5391674044906)"
"5120700912287055607130","TERRASSES DE BAR","17/11/2015","31/12/2019","365","41,545577385793","2,4471622797375","POINT (2.4471622797375 41.545577385793)"
"5120700912300674107130","TERRASSES DE BAR","24/11/2015","31/12/2019","365","41,5405556158202","2,44421108868825","POINT (2.44421108868825 41.5405556158202)"
"5120700911622448607130","TERRASSES DE BAR","04/03/2015","31/12/2019","365","41,5378082378191","2,4220722411094","POINT (2.4220722411094 41.5378082378191)"
"5120700911686002107130","TERRASSES DE BAR","12/03/2015","31/12/2019","365","41,5380601745468","2,44528075138071","POINT (2.44528075138071 41.5380601745468)"
"5120700912124158107130","TERRASSES DE BAR","09/06/2015","31/12/2019","365","41,5460077635592","2,44972355777798","POINT (2.44972355777798 41.5460077635592)"
"5120700912124391607130","TERRASSES DE BAR","11/06/2015","31/12/2019","365","41,5350509534091","2,44128196766327","POINT (2.44128196766327 41.5350509534091)"
"5120700912035374107130","TERRASSES DE BAR","01/04/2015","31/12/2019","365","41,5401310980117","2,44564162444812","POINT (2.44564162444812 41.5401310980117)"
"5120700911472638607130","TERRASSES DE BAR","01/10/2014","31/12/2018","365","41,5365042994158","2,4489146992697","POINT (2.4489146992697 41.5365042994158)"
"5120700911479045607130","TERRASSES DE BAR","01/12/2014","13/01/2018","365","41,5484479591896","2,45224943459934","POINT (2.45224943459934 41.5484479591896)"
"5120700912233003607130","TERRASSES DE BAR","18/08/2015","31/12/2019","365","41,5448667854014","2,42477753648214","POINT (2.42477753648214 41.5448667854014)"
"5120700911473869107130","TERRASSES DE BAR","01/08/2014","31/12/2018","365","41,5432890990247","2,43530101240833","POINT (2.43530101240833 41.5432890990247)"
"5120700912245716607130","CÀRREGA I DESCÀRREGA DE MATERIALS","08/10/2015","21/02/2043","365","41,5484912354753","2,4488405718451","POINT (2.4488405718451 41.5484912354753)"
"5120700912074979607130","TERRASSES DE BAR","08/05/2015","02/04/2017","365","41,541368136278","2,43566502673511","POINT (2.43566502673511 41.541368136278)"
"5120700913419361107130","RESERVES D' ESTACIONAMENT","13/01/2017","13/01/2017","1","41,5374158565795","2,44512581040225","POINT (2.44512581040225 41.5374158565795)"
"5120700913431487107130","OBRES","17/01/2017","17/01/2017","1","41,5345961756201","2,44180334922147","POINT (2.44180334922147 41.5345961756201)"
"5120700913588022107130","REHABILITACIÓ DE CONSTRUCCIONS","02/02/2017","02/02/2017","1","41,535719710883","2,44118039832474","POINT (2.44118039832474 41.535719710883)"
"5120700913632226607130","OBRES","10/02/2017","10/02/2017","1","41,5401132398003","2,43661041902871","POINT (2.43661041902871 41.5401132398003)"
"5120700913652313607130","OBRES","14/02/2017","14/02/2017","1","41,539842759795","2,43141228000101","POINT (2.43141228000101 41.539842759795)"
"5120700913727022107130","MUDANÇA","22/02/2017","22/02/2017","1","41,5478172458858","2,44231858825181","POINT (2.44231858825181 41.5478172458858)"
"5120700914773305107130","RESERVES D' ESTACIONAMENT","17/03/2017","21/03/2017","5","41,5374445179553","2,44517396284291","POINT (2.44517396284291 41.5374445179553)"
"5120700914978978607130","TERRASSES DE BAR","14/03/2017","31/12/2021","365","41,5427565605652","2,43467178298389","POINT (2.43467178298389 41.5427565605652)"
"5120700915582386607130","RESERVES D' ESTACIONAMENT","03/05/2017","03/05/2017","1","41,5420379888322","2,44456770274958","POINT (2.44456770274958 41.5420379888322)"
"5120700915585837107130","CÀRREGA I DESCÀRREGA DE MATERIALS","04/05/2017","05/05/2017","2","41,5400902217269","2,44938933603714","POINT (2.44938933603714 41.5400902217269)"
"5120700915840824607130","ACTES DIVERSOS AL CARRER","21/05/2017","21/05/2017","1","41,5534872835423","2,44372013686802","POINT (2.44372013686802 41.5534872835423)"
"5120700915840868607130","RASES I CATES","19/05/2017","19/05/2017","1","41,5362528994111","2,43772223298209","POINT (2.43772223298209 41.5362528994111)"
"5120700915841780107130","CONTENIDOR DE RUNA","22/05/2017","22/05/2017","1","41,5376938950488","2,44446719023778","POINT (2.44446719023778 41.5376938950488)"
"5120700915841905607130","NETEJES ESPECIALS","19/05/2017","19/05/2017","1","41,5471531888381","2,44153609566506","POINT (2.44153609566506 41.5471531888381)"
"5120700913460317107130","ACTES DIVERSOS AL CARRER","28/01/2017","28/01/2017","1","41,538263016149","2,44503213716758","POINT (2.44503213716758 41.538263016149)"
"5120700913474493607130","MUDANÇA","30/01/2017","30/01/2017","1","41,5387053927804","2,44607983770711","POINT (2.44607983770711 41.5387053927804)"
"5120700913516668607130","SAC DE RUNA","07/02/2017","16/02/2017","10","41,5388099449275","2,43093704319946","POINT (2.43093704319946 41.5388099449275)"
"5120700913517557107130","RASES I CATES","26/01/2017","30/01/2017","5","41,543431677307","2,44796413990427","POINT (2.44796413990427 41.543431677307)"
"5120700913518261107130","CONTENIDOR DE RUNA","30/01/2017","30/01/2017","1","41,5343518011032","2,4373292258517","POINT (2.4373292258517 41.5343518011032)"
"5120700913542876607130","MUDANÇA","02/02/2017","02/02/2017","1","41,5423471359898","2,43813253258084","POINT (2.43813253258084 41.5423471359898)"
"5120700913588083107130","CONTENIDOR DE RUNA","07/02/2017","08/02/2017","2","41,5342258695425","2,44443096701103","POINT (2.44443096701103 41.5342258695425)"
"5120700913591892107130","CONTENIDOR DE RUNA","02/02/2017","30/03/2017","57","41,5336505221898","2,43960250226457","POINT (2.43960250226457 41.5336505221898)"
"5120700913592957107130","RESERVES D' ESTACIONAMENT","03/02/2017","03/02/2017","1","41,5423736045178","2,44791786724913","POINT (2.44791786724913 41.5423736045178)"
"5120700913597986607130","CONTENIDOR DE RUNA","08/02/2017","24/02/2017","17","41,5392849138414","2,43836481730468","POINT (2.43836481730468 41.5392849138414)"
